file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\index.html,10,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,5
projects\index.html,11,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,4
projects\index.html,12,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,13
projects\index.html,13,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,38
projects\index.html,14,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,21
projects\index.html,15,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,4,58
projects\index.html,16,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,4,22
projects\index.html,17,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,2,4
projects\index.html,18,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,4
projects\index.html,19,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,15
projects\index.html,20,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,11
projects\index.html,21,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,26
projects\index.html,22,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,31
projects\index.html,23,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,0
projects\index.html,24,html,f806443c,dsmfeg,2026-05-01,23:41:19,-07:00,2026-05-01T23:41:19-07:00,2,26
projects\index.html,25,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,5
projects\index.html,26,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,5
contact\index.html,1,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,13
contact\index.html,2,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,14
contact\index.html,3,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,4
contact\index.html,4,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,2,20
contact\index.html,5,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,2,68
contact\index.html,6,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,2,23
contact\index.html,7,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,2,41
contact\index.html,8,html,bc224a01,dsmfeg,2026-04-18,21:53:01,-07:00,2026-04-18T21:53:01-07:00,2,48
contact\index.html,9,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,5
contact\index.html,10,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,4
contact\index.html,11,html,bc224a01,dsmfeg,2026-04-18,21:53:01,-07:00,2026-04-18T21:53:01-07:00,2,8
contact\index.html,12,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,4,2
contact\index.html,13,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,6,30
contact\index.html,14,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,4,3
contact\index.html,15,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,4,2
contact\index.html,16,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,6,43
contact\index.html,17,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,4,3
contact\index.html,18,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,4,2
contact\index.html,19,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,6,39
contact\index.html,20,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,4,3
contact\index.html,21,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,4,2
contact\index.html,22,html,bc224a01,dsmfeg,2026-04-18,21:53:01,-07:00,2026-04-18T21:53:01-07:00,6,33
contact\index.html,23,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,4,3
contact\index.html,24,html,bc224a01,dsmfeg,2026-04-18,21:53:01,-07:00,2026-04-18T21:53:01-07:00,2,8
contact\index.html,25,html,b452fbe6,dsmfeg,2026-04-11,20:37:06,-07:00,2026-04-11T20:37:06-07:00,2,17
contact\index.html,26,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,2,81
contact\index.html,27,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,4,5
contact\index.html,28,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,6,37
contact\index.html,29,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,4,6
contact\index.html,30,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,4,5
contact\index.html,31,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,6,28
contact\index.html,32,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,4,6
contact\index.html,33,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,4,5
contact\index.html,34,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,6,36
contact\index.html,35,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,4,6
contact\index.html,36,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,4,21
contact\index.html,37,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,2,5
contact\index.html,38,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,5
contact\index.html,39,html,9d8cdaf3,dsmfeg,2026-04-03,23:06:43,-07:00,2026-04-03T23:06:43-07:00,0,5
